image,type,beta,n_clusters,avg_intra_dist,std_intra_dist,importance
001065,clean,0.25,128.0,3.075714759050354,3.6556959526107815,5143.0
001065,attacked,0.25,21.0,2.744763560381494,2.357261089805408,913.0
001065,clean,0.3,85.0,2.5402104650686836,2.2650833310724368,2606.0
001065,attacked,0.3,36.0,1.9884516947832775,1.093251340344488,535.0
001065,clean,0.35,73.0,1.9705293040326888,1.4987781344102804,1790.0
001065,attacked,0.35,27.0,1.7830670127226877,0.6502553427290381,348.0
001065,clean,0.4,31.0,1.9741614092923623,1.1357282395198156,1296.0
001065,attacked,0.4,19.0,1.5187876986493662,0.5241283736596168,232.0
001065,clean,0.45,25.0,1.6509440989605488,0.7048436303527364,938.0
001065,attacked,0.45,11.0,1.3402827177183334,0.2111395721998336,151.0
001065,clean,0.5,17.0,1.5324528295564814,0.5185121843557688,587.0
001065,attacked,0.5,3.0,1.4628677382410977,0.11181471336718457,93.0
001065,clean,0.55,6.0,1.3393324636435775,0.240880805426014,280.0
001065,attacked,0.55,1.0,1.541932680299464,0.0,62.0
001065,clean,0.6,0.0,0.0,0.0,209.0
001065,attacked,0.6,1.0,1.304737854124365,0.0,43.0
001065,clean,0.65,0.0,0.0,0.0,124.0
001065,attacked,0.65,0.0,0.0,0.0,26.0
001065,clean,0.7,0.0,0.0,0.0,71.0
001065,attacked,0.7,0.0,0.0,0.0,15.0
001065,clean,0.75,0.0,0.0,0.0,11.0
001065,attacked,0.75,0.0,0.0,0.0,9.0
001065,clean,0.8,0.0,0.0,0.0,6.0
001065,attacked,0.8,0.0,0.0,0.0,4.0
001065,clean,0.85,0.0,0.0,0.0,3.0
001065,attacked,0.85,0.0,0.0,0.0,3.0
001065,clean,0.9,0.0,0.0,0.0,3.0
001065,attacked,0.9,0.0,0.0,0.0,2.0
001065,clean,0.95,0.0,0.0,0.0,3.0
001065,attacked,0.95,0.0,0.0,0.0,2.0
001067,clean,0.0,1.0,107.6386948453675,0.0,43264.0
001067,attacked,0.0,1.0,107.04899971582277,0.0,43264.0
001067,clean,0.05,1.0,108.71492284365243,0.0,43240.0
001067,attacked,0.05,15.0,9.940344969807983,26.852082730440504,31296.0
001067,clean,0.1,16.0,8.160096858647645,24.442420322007994,31684.0
001067,attacked,0.1,289.0,2.691711587923405,3.5204687742604897,12311.0
001067,clean,0.15,132.0,2.609139473316979,7.382778766881102,20886.0
001067,attacked,0.15,227.0,1.8919152166478426,1.8262060474746846,5485.0
001067,clean,0.2,240.0,2.9160234654439976,4.676024502644707,13045.0
001067,attacked,0.2,77.0,2.1218800176522286,2.0949514521261956,2596.0
001067,clean,0.25,330.0,2.106902265619993,2.1000782417210626,7801.0
001067,attacked,0.25,34.0,1.892912304277361,2.221340453408725,1087.0
001067,clean,0.3,251.0,1.8736132704505692,1.6415096625414993,5294.0
001067,attacked,0.3,16.0,2.449125320881115,2.215882263100626,599.0
001067,clean,0.35,170.0,1.7695288328894585,1.6512104870650137,3784.0
001067,attacked,0.35,23.0,2.0095326776018503,1.4423516571598427,375.0
001067,clean,0.4,100.0,1.8645658133021208,1.808585826573156,2558.0
001067,attacked,0.4,19.0,1.7409825977959175,0.8936368658214557,256.0
001067,clean,0.45,69.0,1.7687223739944038,0.979068347537498,1345.0
001067,attacked,0.45,12.0,1.6940688804964266,0.6660853810277797,178.0
001067,clean,0.5,40.0,1.5616213422928715,0.5408757166275764,732.0
001067,attacked,0.5,8.0,1.4496707851743613,0.19138880108546646,120.0
001067,clean,0.55,16.0,1.4973095864505044,0.5305291894861737,405.0
001067,attacked,0.55,7.0,1.2760412310839937,0.1182539013033244,83.0
001067,clean,0.6,5.0,1.2559797974644666,0.1301483965936779,210.0
001067,attacked,0.6,3.0,1.2031585694162434,0.14365480209038362,60.0
001067,clean,0.65,0.0,0.0,0.0,111.0
001067,attacked,0.65,1.0,1.304737854124365,0.0,36.0
001067,clean,0.7,0.0,0.0,0.0,59.0
001067,attacked,0.7,0.0,0.0,0.0,23.0
001067,clean,0.75,0.0,0.0,0.0,32.0
001067,attacked,0.75,0.0,0.0,0.0,13.0
001067,clean,0.8,0.0,0.0,0.0,16.0
001067,attacked,0.8,0.0,0.0,0.0,8.0
001067,clean,0.85,0.0,0.0,0.0,5.0
001067,attacked,0.85,0.0,0.0,0.0,4.0
001067,clean,0.9,0.0,0.0,0.0,4.0
001067,attacked,0.9,0.0,0.0,0.0,2.0
001067,clean,0.95,0.0,0.0,0.0,1.0
001067,attacked,0.95,0.0,0.0,0.0,1.0
001076,clean,0.0,1.0,107.02806072316065,0.0,43264.0
001076,attacked,0.0,1.0,108.64896737460843,0.0,43264.0
001076,clean,0.05,1.0,108.71687137035724,0.0,43264.0
001076,attacked,0.05,1.0,94.79192229555063,0.0,29974.0
001076,clean,0.1,7.0,16.550605552340492,34.438034779589294,27880.0
001076,attacked,0.1,75.0,3.0194090252786494,10.94343006430859,21981.0
001076,clean,0.15,76.0,3.059262803151419,10.739176243962488,21604.0
001076,attacked,0.15,159.0,3.043947721387173,5.911123360043616,9185.0
001076,clean,0.2,152.0,3.4277983374932925,7.085855781386843,13688.0
001076,attacked,0.2,187.0,2.5730712866532373,2.823492425425965,5916.0
001076,clean,0.25,166.0,2.833619799024401,3.8130579733149528,6867.0
001076,attacked,0.25,142.0,2.173751879176595,2.084068894947085,3394.0
001076,clean,0.3,191.0,2.493424680452063,2.494746546934478,5086.0
001076,attacked,0.3,93.0,2.005072897868517,1.8865436556874289,1981.0
001076,clean,0.35,153.0,2.190610786109041,1.9641155497072948,3355.0
001076,attacked,0.35,61.0,1.848966574209518,1.0483991273679494,1156.0
001076,clean,0.4,116.0,1.9306256802662582,1.553398136012539,2186.0
001076,attacked,0.4,32.0,1.9108918022128372,0.9404136692639289,634.0
001076,clean,0.45,76.0,1.7916778316657171,1.1789611992896742,1360.0
001076,attacked,0.45,21.0,1.6562716546472507,0.6386515967139419,342.0
001076,clean,0.5,43.0,1.6783180925437235,0.8271626973819578,863.0
001076,attacked,0.5,17.0,1.4232241869053837,0.35235102406898355,180.0
001076,clean,0.55,23.0,1.701983128115701,0.7662139298880067,555.0
001076,attacked,0.55,8.0,1.3397788339384453,0.07770045059948155,109.0
001076,clean,0.6,8.0,1.8927373296243106,0.5176749421443962,303.0
001076,attacked,0.6,4.0,1.304737854124365,0.0,66.0
001076,clean,0.65,4.0,1.5319065807152983,0.2303054044536037,171.0
001076,attacked,0.65,0.0,0.0,0.0,42.0
001076,clean,0.7,4.0,1.2285533905932737,0.13195536158322832,91.0
001076,attacked,0.7,0.0,0.0,0.0,23.0
001076,clean,0.75,0.0,0.0,0.0,26.0
001076,attacked,0.75,0.0,0.0,0.0,18.0
001076,clean,0.8,0.0,0.0,0.0,15.0
001076,attacked,0.8,0.0,0.0,0.0,10.0
001076,clean,0.85,0.0,0.0,0.0,8.0
001076,attacked,0.85,0.0,0.0,0.0,8.0
001076,clean,0.9,0.0,0.0,0.0,3.0
001076,attacked,0.9,0.0,0.0,0.0,3.0
001076,clean,0.95,0.0,0.0,0.0,2.0
001076,attacked,0.95,0.0,0.0,0.0,2.0
001086,clean,0.0,1.0,107.8440886840058,0.0,43264.0
001086,attacked,0.0,1.0,108.7702346634915,0.0,43264.0
001086,clean,0.05,2.0,53.78233669328191,52.477598839157544,43202.0
001086,attacked,0.05,67.0,3.2833363946559233,11.558715855569305,28994.0
001086,clean,0.1,67.0,3.505886631987048,11.688255536241828,26355.0
001086,attacked,0.1,122.0,3.2705928691569106,8.271431551677404,19325.0
001086,clean,0.15,60.0,3.816808799351426,11.69619705650024,21370.0
001086,attacked,0.15,202.0,2.2491982271790456,2.861558771481155,5112.0
001086,clean,0.2,199.0,2.825896175417282,5.283162625209028,13784.0
001086,attacked,0.2,95.0,1.8814975055094827,1.974681155304066,2598.0
001086,clean,0.25,224.0,2.3219119619056436,3.1240789176960093,4843.0
001086,attacked,0.25,48.0,2.315597298427493,1.7950468648642022,1327.0
001086,clean,0.3,160.0,1.8330818443665422,1.2936903331749054,3117.0
001086,attacked,0.3,37.0,2.1339753757630207,1.2830653909813126,780.0
001086,clean,0.35,103.0,1.691991874173365,0.9260984276550964,1888.0
001086,attacked,0.35,32.0,1.73499437232371,0.8293245989070388,466.0
001086,clean,0.4,40.0,1.991951661243722,1.0834131968790182,1037.0
001086,attacked,0.4,18.0,1.6283375185078888,0.4594394751669267,291.0
001086,clean,0.45,26.0,1.975945528498632,1.1037323272472712,653.0
001086,attacked,0.45,11.0,1.4144096352421733,0.2563561775894571,165.0
001086,clean,0.5,16.0,1.9910400636562846,0.7336324187470746,396.0
001086,attacked,0.5,5.0,1.406319630475024,0.20316355270131803,105.0
001086,clean,0.55,14.0,1.623213766849306,0.4245788742397329,251.0
001086,attacked,0.55,2.0,1.304737854124365,0.0,63.0
001086,clean,0.6,7.0,1.5755773037211813,0.22922568396098464,152.0
001086,attacked,0.6,2.0,1.304737854124365,0.0,40.0
001086,clean,0.65,2.0,1.304737854124365,0.0,85.0
001086,attacked,0.65,1.0,1.304737854124365,0.0,32.0
001086,clean,0.7,0.0,0.0,0.0,49.0
001086,attacked,0.7,0.0,0.0,0.0,14.0
001086,clean,0.75,0.0,0.0,0.0,32.0
001086,attacked,0.75,0.0,0.0,0.0,6.0
001086,clean,0.8,0.0,0.0,0.0,15.0
001086,attacked,0.8,0.0,0.0,0.0,4.0
001086,clean,0.85,0.0,0.0,0.0,7.0
001086,attacked,0.85,0.0,0.0,0.0,3.0
001086,clean,0.9,0.0,0.0,0.0,3.0
001086,attacked,0.9,0.0,0.0,0.0,2.0
001086,clean,0.95,0.0,0.0,0.0,2.0
001086,attacked,0.95,0.0,0.0,0.0,1.0
001087,clean,0.0,1.0,109.53567916140878,0.0,43264.0
001087,attacked,0.0,1.0,110.72624055339735,0.0,43264.0
001087,clean,0.05,3.0,38.25746793087724,52.376947366770835,43083.0
001087,attacked,0.05,5.0,19.765954261591027,37.24159363714753,27207.0
001087,clean,0.1,3.0,32.98124074632559,44.91524266632859,26961.0
001087,attacked,0.1,111.0,3.113889295042194,10.040476083446816,12017.0
001087,clean,0.15,45.0,4.076117554240985,14.635506924434408,23494.0
001087,attacked,0.15,92.0,2.7166159456821264,3.161911461091642,3590.0
001087,clean,0.2,66.0,3.8570228747576607,11.847526560329362,15507.0
001087,attacked,0.2,76.0,1.959522309333389,2.3651540867701795,2139.0
001087,clean,0.25,69.0,4.432992225413765,7.397610064609975,3663.0
001087,attacked,0.25,36.0,2.5113360982955735,3.099944194866198,1273.0
001087,clean,0.3,89.0,3.0932148287968135,5.315332615157861,2749.0
001087,attacked,0.3,28.0,2.493041992647887,2.4008737763034387,768.0
001087,clean,0.35,76.0,2.4370707256098783,2.4157049947867946,2222.0
001087,attacked,0.35,29.0,2.2499215493241227,2.0930794900257266,490.0
001087,clean,0.4,87.0,1.9178038100224934,1.353129993813847,1514.0
001087,attacked,0.4,20.0,2.216948593093672,2.1990791575798347,342.0
001087,clean,0.45,65.0,1.7012027736592232,1.0661131740412284,1040.0
001087,attacked,0.45,17.0,1.7893775553896787,0.8135144936427658,231.0
001087,clean,0.5,32.0,1.8226091948696248,1.0782181455851994,761.0
001087,attacked,0.5,12.0,1.661763323696528,0.6940334321013294,171.0
001087,clean,0.55,10.0,2.106529576059695,0.8868496228842674,457.0
001087,attacked,0.55,3.0,1.6916300169356238,0.5046654540981855,103.0
001087,clean,0.6,6.0,1.8914556365161788,0.40869505946844087,264.0
001087,attacked,0.6,2.0,1.7037626854609864,0.39902483133662126,58.0
001087,clean,0.65,4.0,1.3047561399795786,0.1178769917205119,154.0
001087,attacked,0.65,1.0,1.9080492619509282,0.0,37.0
001087,clean,0.7,2.0,1.3881077591681257,0.08336990504376063,74.0
001087,attacked,0.7,1.0,1.304737854124365,0.0,22.0
001087,clean,0.75,2.0,1.304737854124365,0.0,42.0
001087,attacked,0.75,1.0,1.304737854124365,0.0,16.0
001087,clean,0.8,0.0,0.0,0.0,19.0
001087,attacked,0.8,0.0,0.0,0.0,6.0
001087,clean,0.85,0.0,0.0,0.0,9.0
001087,attacked,0.85,0.0,0.0,0.0,5.0
001087,clean,0.9,0.0,0.0,0.0,4.0
001087,attacked,0.9,0.0,0.0,0.0,3.0
001087,clean,0.95,0.0,0.0,0.0,2.0
001087,attacked,0.95,0.0,0.0,0.0,1.0
